name	term	lev	seq	value
"actin cytoskeleton"	GO:0015629	2	Cluster20873	1.36510218722754
"actin cytoskeleton"	GO:0015629	2	Cluster11142	-0.32271426174826
"actin cytoskeleton"	GO:0015629	2	Cluster29244	-0.482032813284736
"actin cytoskeleton"	GO:0015629	2	Cluster45501	-1.06562184407138
"actin cytoskeleton"	GO:0015629	2	Cluster875	0.519872486702492
"actin cytoskeleton"	GO:0015629	2	Cluster264	1.33620226002664
"actin cytoskeleton"	GO:0015629	2	Cluster15115	-0.292554752398731
"actin cytoskeleton"	GO:0015629	2	Cluster28159	0.253075797272572
"actin cytoskeleton"	GO:0015629	2	Cluster439043	-1.48254692074404
"actin cytoskeleton"	GO:0015629	2	Cluster150	0.0579565789890605
"actin cytoskeleton"	GO:0015629	2	Cluster13037	-0.598467432844581
"actin cytoskeleton"	GO:0015629	2	Cluster1950	0.0928847015276341
"actin cytoskeleton"	GO:0015629	2	Cluster5025	0.145188175813615
"actin cytoskeleton"	GO:0015629	2	Cluster25187	1.41312996542999
"actin cytoskeleton"	GO:0015629	2	Cluster2658	1.1910068234174
"actin cytoskeleton"	GO:0015629	2	Cluster14663	0.149533515810787
"actin cytoskeleton"	GO:0015629	2	Cluster12112	-0.268056133459051
"actin cytoskeleton"	GO:0015629	2	Cluster561	0.749383054459775
"actin cytoskeleton"	GO:0015629	2	Cluster230472	-0.626657355642601
"actin cytoskeleton"	GO:0015629	2	Cluster26653	0.854962280213555
"actin cytoskeleton"	GO:0015629	2	Cluster568	0.398595074940101
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster461583	0.124131231500721
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster2251	1.44851881509215
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster211841	0.808346066145837
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster293259	-0.300871770740962
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster23503	1.35129871767802
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster21340	-1.01505171917084
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster348100	0.28859269911523
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster296709	-0.471581696625184
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster129719	0.335584910749612
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster1142	1.25812614313674
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster423434	0.174071862862859
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster37256	-1.32970049316405
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster19181	-0.970716844543324
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster195635	-1.43617501438349
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster109255	-0.0579608397681112
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster3361	-0.0158014335043813
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster10730	1.09296797523073
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster25955	-0.108200298813713
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster4312	1.3100074230397
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster38039	0.0707127022568621
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster28069	-1.0105684822036
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster136	1.08960200592806
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster16710	-0.758179210226488
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster18210	0.0770371762190952
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster24514	0.91445270614667
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster35575	0.404774202517617
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster11532	-1.15874891401073
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster1992	-0.266316473373825
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster14987	0.654444346840222
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster49685	1.19084775924463
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster5434	0.327037932889706
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster10326	1.38765890668692
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster14708	1.06110786893969
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster141092	-0.310980269863996
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster43818	0.977253043113887
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster181772	-1.47562178141168
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster386104	-0.614879469098186
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster13213	-0.181966509315191
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster76575	0.04719112825532
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster13245	-1.2290682982921
"ribonucleoprotein granule"	GO:0036464;GO:0035770	2	Cluster7554	-0.215573927103278
"chromosomal region"	GO:0098687	3	Cluster49815	-0.827811658915648
"chromosomal region"	GO:0098687	3	Cluster30658	0.970726133805653
"chromosomal region"	GO:0098687	3	Cluster42988	-0.359248828028186
"chromosomal region"	GO:0098687	3	Cluster2371	-0.490199014241929
"chromosomal region"	GO:0098687	3	Cluster119395	-1.22242267568897
"chromosomal region"	GO:0098687	3	Cluster1208	-0.945644464811774
"chromosomal region"	GO:0098687	3	Cluster27688	-1.21558412955872
"chromosomal region"	GO:0098687	3	Cluster23203	0.314751339261062
"chromosomal region"	GO:0098687	3	Cluster12270	-0.865841914603839
"chromosomal region"	GO:0098687	3	Cluster10730	1.09296797523073
"chromosomal region"	GO:0098687	3	Cluster35702	-1.19148702785647
"chromosomal region"	GO:0098687	3	Cluster20618	-0.549312666269169
"chromosomal region"	GO:0098687	3	Cluster1004	1.19377822888789
"chromosomal region"	GO:0098687	3	Cluster12913	-1.21797272527506
"chromosomal region"	GO:0098687	3	Cluster25633	1.24892560036378
"chromatin"	GO:0000785	4	Cluster49786	0.0203150131178428
